Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2316_4855?e=0|*|||,The Tundra Biome,"This video shows what a tundra biome is, its characteristics, its vegetation, growing season, animal life, and plant life. It discussed the two different tundras. This video is set to up-tempo music, thus reading is involved.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2316_4856?e=1|*|||,The Grassland/Tundra Biome,"Classroom video project done by a student. This video discusses the comparisons and contractions between the grassland and the tundra biome. The grassland and tundra are composed of barren landscape with a few trees. There are similar organisms in the biome, such as the red fox in the grassland biome ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/237_61573?e=2|*|||,How Your Dog's Nose Knows So Much | Deep Look,"Dogs have a famously great sense of smell, but what makes their noses so much more powerful than ours? They're packing some sophisticated equipment inside that squishy schnozz. (4.00)",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/237_61615?e=3|*|||,Zimbabwe: Wild Dog finds Shelter in Savé Valley Conservancy,"African wild dogs are among the most endangered carnivores in Africa, with only several thousand left. Because of their unique markings, they are also known as African painted dogs.The Savé Valley Conservancy in southeastern Zimbabwe is one of the last places they can roam freely. But it's not just poaches ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2382_19071?e=4|*|||,What Is Cellular Respiration?,Cellular respiration is the chemical reaction that helps a person to turn the sugar in food into energy. Find out how cellular respiration is related to photosynthesis with information from a science teacher in this video.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2385_18405?e=5|*|||,Mollusks Song,"This short video will teach you what you need to know about Mollusks with a catchy song. Pictures and cartoons illustrate the various parts of the song. Down side, lyrics are NOT provided at the bottom of the screen.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2388_37388?e=6|*|||,13.3.4 Platyhelminthes - Flatworms,N/A,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2402_62214?e=7|*|||,"Peregrine Falcons are Feathered Fighter Jets, Basically","Peregrine falcons catch other birds mid-flight by diving at more than 200 mph. To do it, they need some high-precision gear: special eyesight, talons and aerodynamics that can't be beat.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2403_61526?e=8|*|||,Arctic Geese Chicks Jump Off Cliff to Survive | Hostile Planet,"Not yet able to fly, three barnacle geese chicks must free fall hundreds of feet to reach their next meal. (8.22)",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2404_5449?e=9|*|||,Snowy Egret Nest,Egrets struggle to survive. It might be disconcerting for younger children because it shows the egrets killing the runt to survive. Strong display of survival of the fittest but possibly disturbing.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2416_25574?e=10|*|||,Lionfish Hunting,This professionally made video gives a brief glimpse of lion fish and how they hunt. Words also included predator and prey.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2420_53208?e=11|*|||,The Science of Overpopulation,Hank talks about the issues of rising global population.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2422_10016?e=12|*|||,"17,000-Acre Wetland Habitat in Southeastern BC, Canada","Established by Provincial Legislation in 1968 under the Creston Valley Wildlife Act, the Creston Valley Wildlife Management Area (CVWMA) consists of 17,000 acres of provincial land. No narrations. Nature sounds.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2422_44137?e=13|*|||,An Everglades Visit,"Have you ever wondered why a particular plant grows near your home or why you find so many rocks of the same type in one area? Usually, there isn't a single simple answer to such questions. This is because many of Earth's materials, processes, and organisms are inextricably linked to many others. Such ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2422_9993?e=14|*|||,Wetlands: Keeping Our Planet Alive and Well,The new Ramsar convention's movie tells a story about the importance of wetlands for human beings and issues that these most precious resources are facing.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2435_13338?e=15|*|||,Why things float - Buoyancy,Explains Archimedes' principle and floating. Shows a small plastic boat in a container of water and explains why the boat floats. Good basic video on why things float.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2435_13339?e=16|*|||,Buoyancy and Density,"This explains the relationship between buoyancy and density using hot air balloons, fish and cruise ships as examples of objects using buoyant force. Includes instructions for calculating the density of a rectangular prism and a liquid. Includes a brief explanation of Archimedes' Principle and the role ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2436_14593?e=17|*|||,Air and Pressure,"Life's a Lab: Science Club - Boyle's Law - Air and Atmospheric Pressure: waterproof paper, I'll huff and I'll puff, air-pressure mat, vortex generator, straw through a potato, potato launcher, and balloon rockets!",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2436_5166?e=18|*|||,Soda Can Shake-Up Experiment,Have you ever wondered why shaking a soda results in a great explosion when its opened? What causes a 2-liter bottle of soda to go flat? Is there anything that can be done to keep fizz in a bottle of soda? Get ready to uncover some amazing soda secrets that will change your soda drinking habits.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2455_18932?e=19|*|||,Five Forms of Green Energy,"Five forms of green energy include geothermal energy, biomass energy, hydro energy, wind energy and solar energy. Discover how the forms of green energy are created and used with information from a science teacher in this video.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2455_31209?e=0|*|||,Natural Resources - by StudyJams,"Natural resources are things occuring in nature, like air, water, sunlight, and crops, that can be used to fulfill a need. Some natural resources, like metals, plastics, fossil fuels, and old-growth forrests, are non-renewable, meaning they cannot be replaced in our lifetime. Learn more about natural ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2455_31328?e=1|*|||,Renewable Fuels - by StudyJams,"Renewable fuels are energy resources that can be replaced in a reasonable amount of time. They are sometimes called alternative fuels because they offer an alternative to fossil fuels, which cannot be replaced. Learn more about renewable fuels with this slide show from StudyJams. Vibrant images are set ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2456_22083?e=2|*|||,The Beginning of the Origins of Oil,"Using the journey of a carbon dioxide molecule and excellent computer animation, this video starts to explain the origin of oil. This is a clip from a larger video.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2456_22084?e=3|*|||,"Crude - The Incredible Journey of Oil, Part 1 of 3","This ten-minute video consists of various clips that demonstrate to the viewer the origin of one of Earth's natural resources: oil. The video is narrated and uses vintage clips with modern images, and, sometimes, computer animation.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2456_22085?e=4|*|||,"Crude - The Incredible Journey of Oil, Part 2 of 3","This ten-minute video consists of various clips that demonstrate to the viewer the origin of one of Earth's natural resources: oil. The video is narrated and uses vintage clips with modern images, and, sometimes, computer animation.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2456_22086?e=5|*|||,"Crude - The Incredible Journey of Oil, Part 3 of 3","This ten-minute video consists of various clips that demonstrate to the viewer the origin of one of Earth's natural resources: oil. The video is narrated and uses vintage clips with modern images, and, sometimes, computer animation.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2456_22779?e=6|*|||,Off-Shore Drilling vs. Alternative Energy Debate,"""With gas prices continuing to rise to record highs, controversy is brewing in Washington about what the government should be doing to get those prices at the pump back down....As always, the best thing we can do to stop skyrocketing gas prices is to find alternate fuel sources for our cars, electricity ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2456_53955?e=7|*|||,"Oil, Energy, & The Environment: Tar Sands - With Dr. Riki Ott",This is a talk with Dr. Riki Ott on the dangers of oil/tar sands.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2456_61640?e=8|*|||,Learn Oil and Gas with Animation,"Oil and gas are generated from a source rock, organic matter buried in the depths of the earth. Once formed, they climb back towards the surface. On their way, cap rocks can impede their progress and they accumulate in reservoir rocks.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2456_61641?e=9|*|||,Learn Oil and Gas with Animation,"Oil and gas are generated from a source rock, organic matter buried in the depths of the earth. Once formed, they climb back towards the surface. On their way, cap rocks can impede their progress and they accumulate in reservoir rocks.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2457_22778?e=10|*|||,Alternative Energy - Vegetable-Based Biofuels,"""This is a very environmentally friendly fuel, made from natural vegetable oils such as soybean, canola, and animal fat that produces anywhere between 40 and 80 percent less greenhouse gas emissions than conventional fuels.""",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2457_23294?e=11|*|||,Ethanol Biofuel,"This video segment adapted from NOVA examines ethanol, a cleaner-burning fuel alternative to gasoline, and the efforts to produce it more efficiently. Today, most ethanol in the United States is made from corn kernels. But converting corn into ethanol requires lots of energy as well as corn, which might ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2457_4823?e=12|*|||,Alternative Energy,"A new wave of technologies is on the verge of producing energy that's clean, renewable, and most importantly, affordable.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2457_4825?e=13|*|||,Could Algae Be Oil's Next Competitor?,"Scientists in Southern California are trying to design the next oil, and it may be floating in most oceans and ponds. Researchers say algae may be the next alternative to oil. The AP's John Mone reports. Video goes into the reasons why algae are a good alternative for fuel. The video visits the company ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2458_29751?e=14|*|||,The Difference Between Kinetic and Potential Energy - Song,"Animation has been added to the song ""Kinetic and Potential Energy"" by Tom Glazer and Dottie Evans from the Singing Science Records. This simple, catchy song will help students remember the difference between kinetic and potential energy. Examples of both are included throughout the song/video. Lyrics ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2458_31121?e=15|*|||,Energy and Matter - by StudyJams,"You can think of energy as the ability to move or cause change in matter. It comes in many forms. Kinetic energy is energy that is in use, and potential energy is energy that is stored. Learn more about the different types of energy with this cartoon animation from StudyJams. Other key vocabulary words ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2458_57849?e=16|*|||,Introduction to Kinetic Energy with Example Problem,"Mr.p rides a bike and drives a car to help you learn about Kinetic Energy. Want Lecture Notes? This is an AP Physics 1 topic. Content Times: 0:05 Defining Kinetic Energy 0:36 Joules, the units for Kinetic Energy 1:27 Can Kinetic Energy be negative? 1:54 Defining the example problem 3:01 A common mistake ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_1130?e=17|*|||,How a Solar Cell Works,"How a home solar panels works. Video discusses how a photovoltaic cell generates power, and how different locations, receive different quantities of solar energy.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_18880?e=18|*|||,How Solar Energy Works,Solar energy can produce a current when radiation from the sun hits the surface of silicon chips. Learn how the production of silicon chips can result in solar energy with information from a science teacher.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_18930?e=19|*|||,About Solar Energy,"Solar energy is a renewable energy that comes from silicon chips which come from silicon dioxide, a substance found in all rocks. Find out how electric currents come out of silicon chips with information from a science teacher in this video.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_36586?e=0|*|||,Energy 101: Solar PV,"Solar photovoltaic (PV) systems can generate clean, cost-effective power anywhere the sun shines. This video shows how a PV panel converts the energy of the sun into renewable electricity to power homes and businesses.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_36587?e=1|*|||,Energy 101: Concentrating Solar Power,"From towers to dishes to linear mirrors to troughs, concentrating solar power (CSP) technologies reflect and collect solar heat to generate electricity. A single CSP plant can generate enough power for about 90,000 homes. This video explains what CSP is, how it works, and how systems like parabolic troughs ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_38467?e=2|*|||,Solar Power: Photovoltaics,Photovoltaic cells convert energy from the sun directly into electricity.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_41895?e=3|*|||,FIRE FROM WATER: Solar Power,This is a simple classroom experiment showing the power of the sun with spherical glass filled with water. The two minute video is easy to follow.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_4754?e=4|*|||,Solar Power 101 - How Does Sunlight Turn into Electricity,Video is short but gives a thorough explanation of solar photovoltaic systems. How do they work? Sunlight is captured and converted from light to electricity. The electricity that is made from the convertor is DC (direct current) and needs to be changed to AC (alternating current) by an inverter. Batteries ...Show More ,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_4757?e=5|*|||,Solar Technology,GE researcher Vlatko Vlatkovic discusses solar technology development at GE from the roof of GE's global research center in New York. It is a solar panel test set up. He shows a silicone solar cell and explains how the sun hits the cell and is converted to energy. He explains that the system is still ...Show More ,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_4759?e=6|*|||,Solar Panel Installation,"In this video men are installing a solar electric system on a roof of a weekend cottage, that isn't currently attached to a public electric network. Now the building doesn't need the liquid fuel electric generator any more. No words are spoken, viewers see men installing the solar panels and all the ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_4761?e=7|*|||,Solar Energy - The Future is Now,"The future of energy is Solar and Wind. Video is pictures of solar energy farms around the world. Video is set to music and pictures are shown, it is not mentioned where the farms are located. But, it is interesting to see how many solar cells are on a farm. Good video for elementary grade students.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2459_4763?e=8|*|||,How It's Made - Solar Panels,This video shows how a solar panel is made and how it works. It shows a silicone module and how they are put together to form a panel. It also shows the amount of time and care is needed to make just one panel. This is an interesting video to watch on how things are made. Good video for elementary grade/middle ...Show More ,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2460_180?e=9|*|||,Wind Generator Demonstration,"Use a blow dryer, an electric motor, and an LED to show students how a wind generator works. For more details, go to www.formontana.net/home.html and select Earth Science Demonstrations.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2460_18935?e=10|*|||,How Wind Power Is Created,"Wind power is created by windmills, which use generators to produce electricity that is gathered by wires. Find out why some windmills produce more energy than others with information from a science teacher in this video.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2460_30457?e=11|*|||,Wind Energy Basics,"This video provides an overview of the National Wind Technology Center and its research. ""We have been harnessing the wind's energy for hundreds of years. From old Holland to farms in the United States, windmills have been used for pumping water or grinding grain. Today, the windmill's modern equivalent—a ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2460_36585?e=12|*|||,Energy 101: Wind Turbines,See how wind turbines generate clean electricity from the power of the wind. Highlighted are the various parts and mechanisms of a modern wind turbine.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2460_4822?e=13|*|||,"Palm Springs ""Secrets of the Windmills""","Everything you ever wanted to know about the Palm Springs or any other windmills, but were afraid to ask. KESQ-TV's Gil Diaz goes behind the locked gates to reveal the ""Secrets of the Windmills"". Video gives specifics of the wind mill, 228 feet tall and blades nearly 100 feet long. There are about 4,800 ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2461_3654?e=14|*|||,Changes in Energy - Dams,This video uses cartoon illustrations to show how energy is produced through the use of a dam. Color animation and narration.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2461_61513?e=15|*|||,Hydropower 101,Hydropower or hydroelectricity refers to the conversion of energy from flowing water into electricity.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2461_61569?e=16|*|||,Hydroelectric Power - How it Works,How hydroelectric generating stations produce electricity.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2466_4852?e=17|*|||,Coral Reef Ecosystem,"This video shows a close up of a coral reef. Coral reefs are the most biologically diverse marine eco-systems on earth, rivaled only by the tropical rainforests on land. This video shows many different plants and animals close up.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2466_61284?e=18|*|||,I Found a TASTY Way to Save Coral Reefs,"The invasive, venomous lionfish is destroying coral reefs in the western Atlantic. So scientists and conservationists have come up with a novel way to fight back: eating them. So Yara went spearfishing with some divers off the coast of Florida and tasted this invasive species for himself.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2466_61364?e=19|*|||,Racing to Save Dying Coral Reefs,"While they might be easily mistaken for rocks or plants, coral reefs are actually colonies of animals. These small, but mighty creatures cover only a percent of the ocean floor, yet they constitute one of Earth’s oldest and most important ecosystems—serving as home sweet home to a dizzying array of sea ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2466_61609?e=0|*|||,The Opera House has Installed an Artificial Reef,"More than 60% of Sydney’s harbour shoreline has been replaced by seawalls to protect infrastructure from erosion, depriving smaller fish of their natural habitats. To help redress the imbalance and increase marine biodiversity, the Opera House has embarked on an innovate three-year research project, ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2477_44559?e=1|*|||,"Seaweeds & Invertebrates of the NE Gulf of Mexico, Pt. 2","Before box-dredging, a SeaViewer drop camera is typically lowered in the water to scan and film the topography of the bottom; this ensures that fragile biotic communities will not be harmed by the dredge. The video clip documents the bottom in the Northeastern Gulf of Mexico in the vicinity of the Florida ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2481_33931?e=2|*|||,Expedition Blue Planet - Age of Limits: 21st Century Water Management,"Will America’s largest reservoir ever fill up again? Alexandra Cousteau’s Expedition Blue Planet: North America investigatesThe American Southwest as we know it does not exist without the Colorado River. This iconic river propelled the nation’s drive into the arid Southwest and shaped its culture. Today, ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2481_33933?e=3|*|||,Expedition Blue Planet - Death of a River: The Colorado River Delta,"The Expedition Blue Planet team explore the impacts of a broken river and disappearing wetlandsIn August 2010, Alexandra Cousteau’s Expedition Blue Planet crossed over the Arizona/Mexico border to follow the Colorado’s dry riverbed to its historic mouth in the Upper Gulf of California where its nutrient-rich ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2481_33934?e=4|*|||,Expedition Blue Planet - Headwaters: Shaped by Demand,"In this short film, we speak with key voices and experts in the headwaters regionIn July 2010, Alexandra Cousteau’s Expedition Blue Planet: North America explored the headwaters of the Colorado River to investigate how this mighty river is over allocated from the moment its waters touch the ground high ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2482_53789?e=5|*|||,NASA | OIB: Sea Ice Interlude,"Sea ice doesn't always hold the allure of a massive ice sheet, or a crevassed blue glacier spilling between mountains, but it comes in array of shapes and sizes and has its own ephemeral beauty. Operation IceBridge studies sea ice at both poles, and also runs across interesting formations on route to ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2482_64445?e=6|*|||,Our Planet | Frozen Worlds | FULL EPISODE | Netflix,Experience our planet's natural beauty and examine how climate change impacts all living creatures in this ambitious documentary of spectacular scope.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2483_62189?e=7|*|||,Forests and Climate Change | Protecting our Planet,"Forest wildlife has declined by an average of 53% since 1970. Forests are essential for the health of our planet and play a vital role in the fight against the climate crisis. But without wildlife, our forests can’t thrive. Will Badwin-Cantello, our Global Forest Practice Leader, explains our new research ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2483_62875?e=8|*|||,Habitats: Woodlands (Clip),"Science – Key Stage 1: What plants and creatures make woodlands their home, and how have they adapted to this environment? This resource features in Discovery Education Espresso’s Habitats module.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2483_64437?e=9|*|||,Our Planet | Forests | FULL EPISODE | Netflix,Experience our planet's natural beauty and examine how climate change impacts all living creatures in this ambitious documentary of spectacular scope.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2484_22082?e=10|*|||,An Introduction to Natural Gas,"Until recently, most natural gas in Canada came from what are referred to as ""conventional"" sources -- with the gas trapped under relatively high pressure in relatively loose formations which allowed the gas to move freely to the wellhead for production. In recent years, however, production of natural ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2484_22774?e=11|*|||,Brief Overview Energy Sources,This is a brief introduction of fossils fuels and their origin. The video includes vintage and current images.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2484_26994?e=12|*|||,MC Fireplace - The Fossil Fuel Rap,"This teacher-made project is a rap song about what fossil fuels are and how they are formed. Audio quality is low making it difficult to understand the words to the rap. Some of the lyrics include: ""Well, it all starts a few million years ago from the mountains high to the valleys low. I've been talking ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2484_29043?e=13|*|||,Coal Combustion and Acid Rain,The burning of coal in today's industrialized society is one of the reasons for what is known as Acid Rain.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2484_31208?e=14|*|||,Fossil Fuels - by StudyJams,"Heat and pressure have turned the fossils of dead plants and animals into deposits of fuel, such as oil, natural gas, and coal. Fossil fuels are a non-renewable resource, and they create pollution, so it is important to conserve them. Learn more about fossil fuels with this slide show from StudyJams. ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2484_76?e=15|*|||,Are fossil fuels a sustainable energy source?,"This video ends with a directive to ""Go Solar"" so it has some obvious bias, but it does a nice job of introducing the idea that fossil fuels have taken a long time (3.8 billion years) to develop, and are being used up at a rapid rate.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2485_54871?e=16|*|||,Earth In Metamorphosis,"The world is changing before our eyes. See Earth in transition, as viewed from space, with images courtesy of the Landsat mission and NASA's Scientific Visualization Studio. Feel free to cry over what's lost as well as what's gained. These images provide a powerful snapshot of a planet that's rapidly ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2485_61489?e=17|*|||,Guatemala Migrants: Climate Change Driving Exodus,"Experts say climate change is one of the reasons for the exodus. Prolonged drought and extreme weather occurrences are battering maize, beans and other crops. (02.39)",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2485_61627?e=18|*|||,Why Are Islands Disappearing Off The Face Of The Earth?,"Over the past year, three small islands across the globe have appeared to simply vanish. The same forces that sunk the remote islands could put coastlines around the world at risk, scientists say. (02.48)",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2485_61756?e=19|*|||,Climate Change: Why are Thousands of Species Facing Extinction?,Thousands of species could go extinct over the next decade according to a 2019 UN report. Biodiversity is decreasing at a faster rate than ever. (03.11),WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2485_61761?e=0|*|||,Investigating Arctic Ice Melt and its Effect on Marine Life,"How is increasing ice melt affecting marine wildlife, nature's carbon storage system and the building blocks of ocean life? A team of scientists on the Greenpeace ship Arctic Sunrise take a look underneath the Arctic sea ice for clues. (08.47)",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2485_61894?e=1|*|||,How Climate Changes Drives Migration To The U.S.,"Juan de Léon Gutierrez was the third child to die in U.S. custody since December, 2018. NBC News retraced his steps back to his parents’ home in the Dry Corridor of Guatemala, and saw crops of subsistence farmers there failing for the third year in a row. As millions of families are left with little ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2485_62079?e=2|*|||,Wildfires in Russia: A Climate Catastrophe,"As firefighters struggle to contain vast Arctic wildfires in Siberia, some Russian officials say they've had to give up their efforts in a few of the most remote areas. In the hard-hit Krasnoyarsk region, residents are choking on smoke from the forest fires. Greenpeace meanwhile has sounded the alarm ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2485_62219?e=3|*|||,Deadly Heat Waves Will Likely Get Worse,Heat is the top cause of weather-related deaths in the United States. And the problem will likely get worse because of climate change.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2486_22596?e=4|*|||,Forests in Flux,Science examines the future of the world's forests against a backdrop of climate change and intensifying human activity. This video presentation discusses some of the challenges of global forest governance.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2486_56716?e=5|*|||,Climate Science in a Nutshell #3: Evidence of a Warming Planet,"During the past 200 years, the Earth has been doing a strange thing....it's warming up and it's warming up fast.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2486_60373?e=6|*|||,What’s REALLY Warming the Earth?,N/A,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2486_60772?e=7|*|||,What Could Happen in a World That's 4 Degrees Warmer,"Produced by WIRED Brand Lab for Western Digital. Comedian Aparna Nancherla explores how global warming and climate change will directly affect our lives 100 years from now when the average global temperature is projected to increase by 4 degrees Celsius, or 7.2 degrees Fahrenheit. Nancherla met with ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2486_62226?e=8|*|||,Eric Holthaus on Humanity's Role in Climate Change,"Meteorologist and climate journalist Eric Holthaus describes himself as ""a meteorologist who strives to foster understanding of humanity’s connection to the atmosphere."" Here he delivers a monologue on climate change and his mission to remind everyone that we are all in this fight together. Eric wants ...Show More ",WatchKnowLearn,English
