Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4327_16612?e=2|*|||,Famous Mathematicians Pythagoras and Newton Explained,"Two famous mathematicians are Pythagoras, famous for the Pythagorean theorem, and Isaac Newton, famous for his theoretical mathematical development. He describes both men stating their origins, when they lived, and their contributions to math.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4327_16613?e=3|*|||,Famous Inventors of Mathematics,"Famous math inventors were nearly all from Ancient Greece, the birthplace of geometry and trigonometry. The instructor uses a white board to discuss not the inventors themselves, but the specific math and it origins.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4327_16614?e=4|*|||,History of Mathematics : The History of Pascal's Triangle,"The history of Pascal's triangle has little to do with Pascal himself. Learn the history of Pascal's triangle with tips from a mathematics instructor, Steve Jones, who is an experienced high school mathematics and science teacher. Filmmaker: Paul Volniansky",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4327_16616?e=5|*|||,"Great Mathematicians Newton, Einstein, and Hawkins Explained","Great mathematicians include Isaac Newton, Albert Einstein and Steven Hawkins. Learn about these great mathematicians from Steve Jones, who uses a white board to present each of these mathematicians and their contributions.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4327_16618?e=6|*|||,Famous Women Mathematicians Curie and Okikiolu Described - Women's History Month,"Famous women mathematicians include Madame Curie and Katherine Okikiolu from Nigeria. Discover famous female mathematicians with Steve Jones, who uses a white board to explain each of these woman's contributions to mathematics.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4327_16619?e=7|*|||,"Famous Black Mathematicians Blackwell, Wilkins, and Mickens Described","A few famous black mathematicians include Dr. David Blackwell, J. Ernest Wilkins and Ronald E. Mickens. Learn about the accomplishments of famous black mathematicians from teacher Jimmy Chang who uses a document camera to aide in his lecture.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4327_59493?e=8|*|||,Max Born was Quantum Mechanics Pioneer,"Today's Google Doodle celebrates the 135th birthday of Max Born, German physicist and mathematician who was awarded the Nobel Prize for his contribution to the field of quantum mechanics.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4388_1478?e=9|*|||,Dividing Decimals,"This video looks at dividing one decimal number by another decimal number. First you must move the decimal in the divisor, then, move the decimal in the dividend - by the same amount... and divide like normal numbers. Watch the video for details.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4388_16756?e=10|*|||,Dividing a Decimal Number by a Whole Number,This is a very brief video which explores how to divide a decimal number with a whole number. Instructor uses a sketchpad program to model this concept using a step by step approach.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4388_18263?e=11|*|||,Long Division With Decimals,This video shows how to do long division with decimals. The video offers two examples.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4388_19405?e=12|*|||,Dividing Decimals,"In this video, the instructor gives the basics of how to divide numbers involving decimals and does three examples. Paper and pad are used for demonstration.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4388_56904?e=13|*|||,Dividing Decimals by Decimals,This is a six-minute presentation.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4538_17936?e=14|*|||,Comparing and Ordering Whole Numbers,This video describes and explains some easy steps for comparing and ordering whole numbers. This is a middle school math skill that should be mastered by the sixth grade.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4626_16970?e=15|*|||,Choosing the Correct Algebra Equation For a Given Statement (PSSA Grade 7),"PSSA~ 7th-Grade Math - Algebra. The PSSA (Pennsylvania System of School Assessment) is given annually in PA in some grades in K-12. However, the example contained in this video appears on many standardized state-mandated tests. This is from the TeacherTube website and gives an Algebra question to solve ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4626_16971?e=16|*|||,Determine the Change in Area of Triangle When Length of Base and Height is Doubled (PSSA Grade 7),"PSSA~ 7th-Grade Math. The instructor says that you are almost guaranteed to find this geometry problem on the state test. The PSSA (Pennsylvania System of School Assessment) is given annually in PA in some grades in K-12. However, the example contained in this video appears on many standardized state-mandated ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4626_16972?e=17|*|||,Use the Bar Graph to Determine Population (PSSA~ Math 7th-Grade),"PSSA~ Math 7th-Grade -- Bar Graph Question. The instructor uses a computer software program to demonstrate how to solve a word problem over bar graphs. The PSSA (Pennsylvania System of School Assessment) is given annually in PA in some grades in K-12. However, the example like this is contained in this ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_16424?e=18|*|||,The Language of Mathematics: Prime Numbers and Prime Factorization,The instructor uses a chalkboard outside to explain and model what prime numbers are and to demonstrate how to find the prime factorization of a composite number. Several examples are modeled.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17020?e=19|*|||,"The Language of Mathematics, Introduction",This video is the introductory video to the series: The Language of Mathematics. The instructor in this video says that math is a language--math uses numbers instead of letters. He states that there are two things you can f\do to improve your math skills: (1) reduce the use of a calculator and (2) educate ...Show More ,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17021?e=0|*|||,The Language of Mathematics (2): Instructions,"In this brief video, the teacher lays out the Language of Mathematics lesson and his video format for his video series. The format is as follows: lesson, exercises, solutions, supplemental video. The instructor encourages the learner to work one problem at a time and then check solution. .",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17022?e=1|*|||,The Real Number Set - Part 1,This Language of Mathematics video the instructor goes 'back to basics' using the 'real number set'. He uses a chalkboard to model what real numbers are and how they are organized. Straightforward and easy-to-understand.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17023?e=2|*|||,The Real Number Set - Part 2,In this Language of Mathematics video the instructor continues his demonstration of the real number system and how it is broken down. He starts off by speaking of the number zero and the impact of the breakthrough of the 'discovery' of this number.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17024?e=3|*|||,The Language of Mathematics (5): Zero and Infinity,The instructor continues with a discussion of zero and infinity. The instructor demonstrates outside chalk on a wall.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17027?e=4|*|||,Multiplying and Dividing Whole Numbers,"The instructor uses a chalkboard to demonstrate multiplying and dividing multi-digit whole numbers. Because the instructor is outside in a parking garage, demonstrating with chalk on a concrete wall, the traffic sounds are distracting. In spite of that, the instruction is good.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17028?e=5|*|||,The Language of Mathematics (10): Finding Prime Factors,"The instructor continues in his series by discussing prime numbers and rational and irrational numbers. How many numbers are there between 1 and 20. This instructor says there are only nine numbers between 1 and 20. Watch this video and find out why. He assumes his audience is a high school audience, ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4656_17034?e=6|*|||,The Language of Mathematics (16): Right Triangles Part 2,"The instructor continues with his exploration of right triangles by using an image, music, and a chalkboard for demonstration.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4657_16422?e=7|*|||,The Language of Mathematics: Slope and Midpoint of a Line,The instructor demonstrates by writing on a purple wall while outside. The concept taught is finding the slope of a line as well as the midpoint using the formulas for slope and midpoint of a line.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4657_16423?e=8|*|||,Finding Distance of a Line on the Coordinate Plane using the Pythagorean Theorem,This instructor teaches outside with huge pieces of chalk to demonstrate how to find the distance of a line on the coordinate plane by using the Pythagorean Theorem.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4671_17095?e=9|*|||,Coordinate Geometry Proof (Part 1),The instructor uses a chalkboard to model the Cartesian coordinate system. Discussed is the midpoint of two points and how to find it using the formula for midpoint. This video is part of The Language of Mathematics series - Part 32.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4671_17102?e=10|*|||,Exponents and Radicals (Part 1 of 2),"This video is #40 in The Language of Mathematics Series. [NOTE: In this segment, the instructor, while writing information on the concrete wall, uses rap music which contains the 'N' word. I started not to include it, but this instructor explains math so well, I didn't not want to leave it out. It it ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4672_17107?e=11|*|||,"Adding, Subtracting Exponents and Radicals",In this Language of Mathematics video the instructor uses a chalkboard to demonstrate the rules for addition and subtraction with exponents and radicals. He uses real world examples to prove his points.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4708_17378?e=12|*|||,Input - Output (Function) Tables,This is TeacherTube video that explains in a straightforward way how input/output tables work.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4708_17379?e=13|*|||,Using a Function Machine to Create a Math Rule,"The video appears dark because the instructor has a projector on in a darkened room. However, the information is demonstrated fairly well. The teacher shows how to use the function machine to find the unknown rule to a set of number pairs by investigating the pattern.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4774_11775?e=14|*|||,Synthetic Division,This video shows how one can use synthetic division to divide a polynomial by a linear expression. It also shows how synthetic division can be used to evaluate polynomials. Instructor uses white board and colored markers for easier viewing. For high school students.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4775_18196?e=15|*|||,Watch Video on Multiplying Polynomials,"In this brief lesson, the instructor explains how to multiply a binomial by a trinomial. He shows the steps necessary to correctly complete the multiplication using a white board.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4775_39841?e=16|*|||,Multiplying Monomials by Polynomials,This 4:46 long video uses a narrator and a lined paper to show students how to do these operations.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4789_44777?e=17|*|||,Reteaching Division--Grade 3,"This video features a pair of students who struggled to communicate a conceptual understanding of division during a formative assessment. Considering the fact that the grade-level lesson these students approaching was on long division, it was a very opportune time to pull the students aside and offer ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4794_17896?e=18|*|||,Math Probability Experiment,A student works on a project for her FLVS M/J Math 2 class about probabilities. She is interviewed on how she is going to set up her experiment with coins and what she thinks the outcome will be. She demonstrates the coin experiment and reports data collected.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4794_17897?e=19|*|||,An Experiment with Probability,A demonstration of an experiment of probability using dice. He discusses the likelihood of the sequence he would get by rolling the dice. Not a very good visual quality video.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4794_17898?e=0|*|||,Experimental Probability with Cube,"Students learn that probability can be found by conducting an experiment. For example, given a number cube that has the numbers 1, 2, 3, 4, 5, and 6 on its faces, students are asked to toss the number cube 6 times and use the results to determine the probability of rolling a given number, such as 4. ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4794_17899?e=1|*|||,Probability of Random Numbers Experiment Using Simulation,This is a podcast that looks at setting up a probability of Random numbers used to simulate an experiment. An excel sheet is used to record the example data of batting sequence and make the probability calculations. Learn how to use the random number generator in excel.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4794_17900?e=2|*|||,Solving Problems Using Simulations,"Students learn that a simulation is a method of solving a problem by conducting an experiment that is similar to the situation in the problem. For example, a simulation can be used to find the probability that a baby will be a girl. Since there are two possible sexes for the baby, girl and boy, one simulation ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4794_36921?e=3|*|||,Probability Defined,Probability is defined as good outcomes over total outcomes in this slide show. The concept is explained through examples of a spinner and a word problem.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4796_17901?e=4|*|||,TI-84 Calculator Probability,In this clip from a math lesson on probability that teaches how to use a traditional calculator for probability distribution. Examples of shown of data to enter in the calculator and formulas and actual demonstration on the calculator. Video visual quality is a little too dark.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4796_5883?e=5|*|||,Calculating the Probability of Simple Events,"Calculating the Probability of Simple Events. In this video they show the basic idea and a few simple examples of calculating the probability of simple events! Uses a formula and putting numbers in the formula, explains how to solve the problems very well. Video is good quality and good for all students ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4798_5519?e=6|*|||,Direct and Inverse Variation,"Explanation of Direct and Inverse variation. White board in a class setting, some interaction, engaging, several examples of increasing complexity. The discussion is clear and understandable. Produced by Robert Ahdoot, yaymath.org",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4799_36939?e=7|*|||,Solving Proportions,"In this video, a teacher demonstrates solving proportiona using vertical and horizontal relationships and cross-products. The problems are worked on a white board as the teacher explains each step.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4799_36942?e=8|*|||,Calculating a 15% Tip Using a Proportion,"In this video, a teacher explains percentages and proportion using a ""real-life"" example of calculating a tip on a restaurant bill. The teacher demonstrates calculating 15% of 30 using a proportion.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4800_19062?e=9|*|||,How to use Ratios and Proportions to Solve Real World Problems,Instructor uses a Power Point presentation to demonstrate how to use ratios and proportions to solve problems real world problems. Unit rates are discussed and definitions are given. Solving unit rate problems are modeled and a calculator is used for computation.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4800_33938?e=10|*|||,Finding the Whole From a Percent,"In this video, a teacher presents this problem: Six apples equals thirty percent of the entire barrel of apples; what is the total? The teacher solves the problem with a drawing and by using proportions.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4802_56905?e=11|*|||,How to Find the Missing Side of a Similar Shape,This eight-minute presentation explores how to find the missing side of a similar polygon or shape.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4803_38161?e=12|*|||,Math Snacks: Scale Ella,"This episode introduces scale. Math Snacks are short animations designed to help learners ""get it"". Each snack presents a mathematical concept, particularly those addressed in grades 6, 7, and 8. Ideal for use in a classroom or on your own, they can even be placed on mobile devices for ""homework"". To ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4805_16687?e=13|*|||,Adding & Subtracting Radical Expressions With Fractions,"When adding and subtracting radical expressions, remember that a radical has a root in it. A math instructor explains how to keep the denominators the same when adding the tops of fractions with examples on a whiteboard. Narrator speech is shown on bottom of screen.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4805_5613?e=14|*|||,Operations with Radical Expressions - Yay Math,"Adding, subtracting, multiplying, and simplifying radical expressions. White board in a class setting, some interaction, engaging, several examples of increasing complexity. The discussion is clear and understandable. Produced by Robert Ahdoot, yaymath.org",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4806_16713?e=15|*|||,How to Solve Square Root Equations,"A lesson on solving square root equations. A math teacher explains to make sure that the square root is definitely by itself, and make sure that the number on the other side is a positive number. Learn how to cancel out a square root with examples being solved on a display. Instructor uses a document ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4806_2650?e=16|*|||,How to Solve Square Root Equations,"In math, the square root of one number is found by looking for another number that will equal the first when multiplied by itself. Solve square root equations with tips from a math teacher in this video.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_17914?e=17|*|||,Solving Elementary Algebra Equations the Easy Method,This is a very quick and short video clip with no sound. It shows how to solve one basic algebra equation using an easy method step by step on the screen. More lesson can be found at http://elementaryalgebra.pages3d.net,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_17915?e=18|*|||,"Intro to Algebra, Part 1",This clip provides a quick introduction to algebra. A couple of examples are shown on a white board to help students see the idea of how variables and reduction of equations can be useful.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_17916?e=19|*|||,"Intro to Algebra, Part 2","A math instructor explains where the name for algebra comes from. He talks about a an old Arabic book whose title includes ""al-jabr"", meaning reduction (as in algebraic reduction or simplification). It introduced a lot of the key ideas of basic algebra.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_17917?e=0|*|||,"Intro to Algebra, Part 3",A math instructor plays a psychic game with a chart on a white board in order to introduce the concept of algebra. When he shows his psychic ability he explains how he actually did it using algebra with the example shown on a whiteboard.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_17918?e=1|*|||,"Intro to Algebra,Part 4","An instructor gives students experience on the key concepts behind evaluating algebraic expressions. He uses a whiteboard to plug numbers into variables combined with arithmetic operations (addition, multiplication, etc). Also mentions order of operations and introduces terminology (coefficient, variable, ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_17919?e=2|*|||,"Intro to Algebra, Part 5","This video covers simplifying expressions by combining like terms, multiplying through parentheses (the distributive property), and adding/subtracting expressions. Includes examples that a instructor solves on a whiteboard.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_17920?e=3|*|||,"Intro to Algebra, Part 6","This video introduces expansion of binomial factors, factoring expressions, and factoring through grouping (all part of an introduction to algebra). An instructor shows some examples on a whiteboard.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_25107?e=4|*|||,Solving For X Using Cupcakes,"In this video, Bill Nye and ""Toni the Baker"" use cupcakes to explain the steps to solving a simple algebra equation. They balance the equation by getting all the x variables on one side and then simplifying. The video has the theme song at the beginning. Professionally produced and edited.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4807_48808?e=5|*|||,Introduction to Algebraic Equations,This animated video introduces basic algebraic equations (2x + 5 =19). Steps are said aloud as they are shown on the screen. This is a great resource to help build mastery of this important skill.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4809_17937?e=6|*|||,Compare Fractions,"Visual approach to fraction comparison using computer software. Instructor begins with fraction pieces and moves to number lines. Then, equivalent fractions are shown. Sound quality could be better.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4809_17938?e=7|*|||,"Comparing Fractions, Decimals and Percents","This is a TeacherTube math video that shows the viewer how to compare fractions, decimals and percents. Teacher uses a white board for demonstration.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4809_17994?e=8|*|||,Comparing Fractions,A math teacher gives a lesson on comparing fractions. He explains that the most important thing to do is to find a common denominator. Examples are shown of multiplying denominators to find a common denominator on a whiteboard.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4809_20396?e=9|*|||,Comparing Fractions,Lesson on fractions. In this clip Larry shows examples of comparing fractions.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4809_61171?e=10|*|||,Comparing Fractions - 3rd-Grade Mathematics,We hope you enjoy flying through space and learning to compare fractions. Learning to compare fractions is an essentia...,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4809_61172?e=11|*|||,Comparing Fractions - Mr Pearson Teaches 3rd Grade,"Mr. Pearson teaches strategies to help compare fractions, using greater than, less than, and equal to symbols.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4809_61173?e=12|*|||,Comparing and Ordering Fractions with Different Denominators,"When we compare and order fractions we show we understand how big one fraction is, compared to another. This is very important when the denominators are different.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_2293?e=13|*|||,Integers: Adding and Subtracting Using Tiles,Learn how to add and subtract integers using integer tiles. Video prepared by rebeccanewburn from http://www.rebeccanewburn.comThe video works through examples of addition and subtraction using integer tiles. Clearly explained.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_2495?e=14|*|||,Subtracting Integers,"The video explains three different models you can use to show why subtraction of integers works: 1) number line jumps; 2) concept of difference; 3) positive/negative counters. Teacher and a white board but this may help a student that doesn't get it, . Author: Maria Miller http://www.mathmammoth.com/",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_34226?e=15|*|||,Multiplying Positive and Negative Numbers,This animated video demonstrates multiplication of positive and negative numbers using faces ( a smile and a frown) as visual clues. ( The video does not include audio.) ( :58),WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_37410?e=16|*|||,Adding Integers With Different Signs,"In this video, a teacher demonstrates adding integers with different signs. He explains the process of subtracting the absolute value of the numbers and then attaching the sign of the number with the largest absolute value to the answer. The problems are worked on a white board as they are explained.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_52939?e=17|*|||,Subracting Negative Integers Song,This video song is for the pre-algebra and algebra crowd on how to subtract negative integers. The explanations with the visuals are very good. This is a great resource to introduce and/or review integers in the middle school classroom.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_53896?e=18|*|||,Addition on a Number Line,This video explains how to add both positive and negative numbers on a number line. It shows how this skill transitions into pre-algebra by making the addition problem a simple equation (e.g. 5+x=9).,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_55394?e=19|*|||,Balloon Model Of Adding and Subtracting Integers,This informational video provides a balloon model of adding and subtracting integers. The video provides good explanations and useful examples.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_714?e=0|*|||,Addition of Integers,Instructor demonstrates how to add integers. Several examples are modeled and at absolute value is defined.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4816_763?e=1|*|||,Add and Subtract Multiple Integers,This video is a step-by-step lesson about addition and subtraction of multiple integer numbers. The video explains working left to right. The narrator uses humor and it is an easy video to follow.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4817_34224?e=2|*|||,Multiplying Integers,"This teacher-created video explains multiplication of two integers. The rules are written on a board. If the signs are the same, the product is positive. If the signs are different, the product is negative. The instructor works and explains four problems.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4818_16685?e=3|*|||,Steps to Solve a Polynomial Equation,"In order to solve polynomial equations, the person doing the math is basically solving for X. A math teacher explains how to isolate X when solving polynomial equations with examples on a whiteboard. Narrator speech shown as text on bottom of screen.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4818_62?e=4|*|||,Solving Polynomial Equations - Math Lesson from YourTeacher.com,This video provides a demonstration on how to solve a polynomial equation. The presenter walks through the steps for solving one polynomial equation.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_18966?e=5|*|||,Finding Sales Tax,Instructor demonstrates finding the sales tax to be paid on an item with a given price at a specific sales tax rate. Four examples are modeled and a calculator is used to perform calculations.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_21202?e=6|*|||,Basic Mathematics : Learning Basic Math,"Basic math is learning the concepts of addition, subtraction, multiplication and division. Use basic mathematics concepts for everyday life, like counting money and balancing a check book, with help from a math teacher in this video on mathematics. There are English captions at the bottom of the screen. ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_34013?e=7|*|||,Numeracy Video - Cupcakes On A Budget,"A video created for educational purposes that focuses on numeracy. The video quality is very uneven. The video moves too rapidly for most students and may need to be stopped so the students can understand the basic math shown. A calculator is used in the video, but it does not show how to enter the numbers. ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_34064?e=8|*|||,The World of Sports,"A student-made video for EDUC3625 on numeracy and how math is used during sports. A game of soccer is demonstrated on the video. Questions are written on the screen after each segment. For example, ""How many points were scored?"" and ""How many points does he need to win?""",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_34066?e=9|*|||,Are We There Yet?,"A video created for educational purposes that focuses on numeracy in the real world. The video reinforces the relationship between distance, speed, and time.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_34069?e=10|*|||,Buying a Birthday Present - Numeracy Video,"A video created for educational purposes that focuses on numeracy in the real world. What gifts can we purchase with
20
?
T
h
e
o
r
i
g
i
n
a
l
p
r
i
c
e
o
f
t
h
e
b
o
o
k
i
s
24.99
a
n
d
t
h
e
s
a
l
e
p
r
i
c
e
i
s
9.99. How much money did we save? What will 24.99 round up to? What will 9.99 round up to?",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_34078?e=11|*|||,Numeracy in the Kitchen - Cooking with Fractions,"A video created for educational purposes that focuses on numeracy, in particular, fractions. Aimed for students, parents and teachers to use as a resource when teaching mathematics, home economics and ICT.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_34079?e=12|*|||,Numeracy in the Post Office,"This video teaches students about numeracy when posting a parcel at the post office. Length, weight, distance, and money are all addressed in the video.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_35743?e=13|*|||,"Abbott and Costello: ""Two Tens for a Five""",The students can use this description of some unconventional math to discuss the way that algebra works. This will allow them to explore the reasons that certain operations work or don't work in algebra.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4914_36897?e=14|*|||,Math in Sports,"In the style of a sports news segment, students discuss how math is used in sports. Examples from boxing and baseball are described. An example included is the physics of a curve ball in baseball.",WatchKnowLearn,English
